,videoId,title,tags,viewCount,likeCount,dislikeCount,commentCount,duration,channelId,date
159,HVMOBKRNEbc,Easily Resize Multiple Images Using the Mac Terminal,"['Mac', 'Terminal', 'Mac Terminal', 'Web Design', 'Web Development', 'Web Dev', 'Resize Images', 'Mulitple Images', 'Command Line', 'sips', 'How-to', 'How to', 'Video Tutorial', 'Tutorial', 'Images', 'OS X', 'Marketing', 'how to quickly resize multiple images in mac', 'how to resize multiple photos on mac', 'crop multiple images mac', 'how to resize multiple images at once mac']",6985,142,0,13,PT7M18S,UCCezIgC97PvUuR4_gbFUs5g,2015-04-04T23:48:03Z
160,aHC3uTkT9r8,Python Django Tutorial: Full-Featured Web App Part 5 - Database and Migrations,"['python', 'django', 'django 2', 'django 2.0', 'django 2.1', 'django version 2', 'python django 2', 'django tutorial', 'python django tutorial', 'database', 'django database', 'django orm', 'django migrations', 'django migrate', 'makemigrations', 'sqlite', 'django model', 'database models', 'corey schafer', 'django tutorial for beginners', 'python programming']",439191,11001,48,837,PT38M47S,UCCezIgC97PvUuR4_gbFUs5g,2018-08-31T19:00:01Z
161,NhidVhNHfeU,Python Django Tutorial: How to enable HTTPS with a free SSL/TLS Certificate using Let's Encrypt,"['python', 'django', 'ssl', 'tls', ""let's encrypt"", 'lets encrypt', 'apache', 'ubuntu', 'ubuntu 18.04', 'letsencrypt apache', ""let's encrypt apache"", ""let's encrypt ubuntu"", 'certbot', 'ssl certificate', 'https', 'how to https', 'tls certificate', 'secure site', 'free ssl', 'web development', 'corey schafer', 'linode', 'linux', 'https tutorial', 'ssl tutorial', 'certbot tutorial']",85370,1653,9,167,PT20M47S,UCCezIgC97PvUuR4_gbFUs5g,2019-01-24T18:45:01Z
162,xN-Supd4H38,Matplotlib Tutorial (Part 4): Stack Plots,"['matplotlib', 'python', 'python matplotlib', 'data science', 'data analytics', 'data visualization', 'python plotting', 'python graphing', 'matplotlib tutorial', 'stack plot', 'stack chart', 'area plot', 'area chart', 'python stack plot', 'python (programming language)', 'matplotlib (software)', 'python tutorial', 'corey schafer', 'python programming']",52276,1526,2,58,PT14M49S,UCCezIgC97PvUuR4_gbFUs5g,2019-06-13T15:00:07Z
163,MPiz50TsyF0,Matplotlib Tutorial (Part 3): Pie Charts,"['matplotlib', 'python', 'python matplotlib', 'data science', 'data analytics', 'data visualization', 'python plotting', 'python graphing', 'matplotlib tutorial', 'pie chart', 'pie plot', 'python pie chart', 'matplotlib (software)', 'python (programming language)', 'python tutorial', 'corey schafer', 'python programming', 'most popular programming language', 'most popular programming languages 2019']",68161,1964,12,67,PT17M2S,UCCezIgC97PvUuR4_gbFUs5g,2019-06-12T15:00:04Z
164,zdJEYhA2AZQ,5 Common Python Mistakes and How to Fix Them,"['python', 'IndentationError', 'python indentation', 'python indentation error', 'python file naming', 'python variable naming', 'python import error', 'python importerror', 'mutable default arguments', 'mutable default args', 'python common errors', 'python common mistakes', 'python exhaust', 'python generator', 'python iterator', 'python import *', 'import *', 'from import *', 'python from import', 'python gotchas', 'python exceptions', 'python tutorial', 'corey schafer', 'python programming']",198030,5607,65,200,PT29M19S,UCCezIgC97PvUuR4_gbFUs5g,2019-04-22T17:45:00Z
165,6DI_7Zja8Zc,Python Django Tutorial: Deploying Your Application (Option #2) - Deploy using Heroku,"['python', 'django', 'django deployment', 'django heroku', 'heroku', 'deploy to heroku', 'django deploy heroku', 'django tutorial', 'python django', 'deploy django', 'django deployment tutorial', 'django deployment heroku', 'gunicorn', 'django gunicorn', 'django 2', 'django 2.1', 'heroku tutorial', 'python heroku', 'heroku python', 'heroku django', 'postgres', 'heroku postgres', 'heroku cli', 'python tutorial', 'web development', 'corey schafer']",180145,3352,36,591,PT53M31S,UCCezIgC97PvUuR4_gbFUs5g,2019-02-19T17:30:01Z
166,acOktTcTVEQ,Python Django Tutorial: Full-Featured Web App Part 11 - Pagination,"['python', 'django', 'django 2', 'django 2.0', 'django 2.1', 'django version 2', 'python django 2', 'django tutorial', 'python django tutorial', 'django pagination', 'pagination', 'pagination listview', 'django pagination queryset', 'corey schafer', 'django tutorial for beginners', 'python programming']",150279,4136,19,464,PT37M1S,UCCezIgC97PvUuR4_gbFUs5g,2018-08-31T20:30:02Z
167,PSWf2TjTGNY,Python Flask Tutorial: Full-Featured Web App Part 9 - Pagination,"['python', 'flask', 'flask tutorial', 'pagination', 'flask pagination', 'sqlalchemy pagination', 'flask-sqlalchemy pagination', 'python flask tutorial', 'python flask tutorial for beginners', 'flask tutorial for beginners', 'python web', 'python web application', 'python web framework', 'corey schafer', 'python flask', 'flask framework', 'python (programming language)', 'python tutorial']",105402,2813,12,251,PT31M22S,UCCezIgC97PvUuR4_gbFUs5g,2018-05-04T20:54:46Z
168,g0O86DQnDiA,Mac Tip: Windows' Snapping Feature on Mac with HyperDock,"['Mac', 'OS X', 'Windows', 'HyperDock', 'App', 'Mac OS (Operating System)', 'Apple', 'Mac Tips', 'Mac Tips and Tricks', 'Mac Tips & Tricks', 'Mac Apps', 'Mac Applications', 'OSX', 'Video Tutorial', 'How-to', 'How to']",8331,67,1,8,PT5M18S,UCCezIgC97PvUuR4_gbFUs5g,2014-08-01T05:18:59Z
169,kIdiWut8eD8,How I Setup a New Development Machine - Using Scripts to Automate Installs and Save Time,"['mac', 'macbook', 'macbook pro', 'macbook pro setup', 'macbook pro developer setup', 'macbook pro developer', 'macbook pro developer review', 'macbook 2017', 'dev machine', 'dev machine setup', 'setup macbook pro', 'setup macbook pro for development', 'setup macbook pro for web development', 'python macbook', 'macbook programming', 'software (industry)', 'corey schafer', 'automated setup', 'github', 'bash scripting', 'homebrew', 'homebrew cask', 'cask', 'brew', 'homebrew mac']",39545,965,17,60,PT28M21S,UCCezIgC97PvUuR4_gbFUs5g,2019-04-15T17:45:01Z
170,LXgXV7YmSiU,Customizing Your Terminal: Adding Color and Information to Your Prompt,"['Terminal', 'Command Line', 'Command-Line', 'Dotfiles', 'bashrc', 'bash_profile', '.bashrc', '.bash_profile', 'tput', 'Prompt', 'Command Prompt', 'Linux', 'Mac', 'Unix', 'CLI', 'Command Line Interface', 'Terminal Basics', 'Terminal Tutorials', 'source', 'Temrinal for Beginners', 'Customize Terminal', 'PS1', 'Mac Terminal', 'Console', 'Linux Console', 'Programming Tutorials', 'Sys Admin', 'SysAdmin', 'Systems Administration', 'How to', 'How-to', 'customize terminal mac', 'terminal color', 'customize bash', 'customize mac terminal']",158980,2321,31,148,PT18M36S,UCCezIgC97PvUuR4_gbFUs5g,2016-02-05T17:30:00Z
171,3aVqWaLjqS4,Python Django Tutorial: Full-Featured Web App Part 7 - Login and Logout System,"['python', 'django', 'django 2', 'django 2.0', 'django 2.1', 'django version 2', 'python django 2', 'django tutorial', 'python django tutorial', 'django login', 'django logout', 'django authentication', 'django authorization tutorial', 'django authenticate and login', 'corey schafer', 'django tutorial for beginners', 'python programming']",331144,7931,52,461,PT31M17S,UCCezIgC97PvUuR4_gbFUs5g,2018-08-31T19:30:01Z
172,zVLJfrIwEP8,"Sublime Text 3: Setup, Package Control, and Settings","['Sublime Text', 'Sublime Text 3', 'Development Environment', 'Dev Environment', 'Sublime Text Setup', 'Sublime Text Install', 'Sublime Text Installation', 'SublimeText', 'Web Development', 'Web Design', 'Coding', 'IDE', 'Text Editor', 'Predawn', 'BracketHighlighter', 'SublimeCodeIntel', 'Emmet', 'Sidebar Enhancements', 'SublimeLinter', 'JSHint', 'CSSLint', 'JavaScript', 'HTML', 'CSS']",434480,2453,68,317,PT17M38S,UCCezIgC97PvUuR4_gbFUs5g,2014-11-26T05:09:33Z
173,0liXeoADU6A,Linux/Mac Terminal Tutorial: Creating Aliases for Commands,"['Mac', 'OS X', 'Terminal', 'Command Line', 'CLI', 'Alias', 'Linux', 'Tutorial', 'Mac OS (Operating System)', 'Command Line Tutorial', 'Terminal Tutorial', 'Terminal How-to', 'How-to', 'Command Line How-to', 'terminal alias', 'mac terminal alias', 'alias terminal']",30206,419,8,35,PT11M8S,UCCezIgC97PvUuR4_gbFUs5g,2014-08-01T05:26:45Z
174,y2AlgMII1OU,Web fonts using CSS Font Face,"['CSS', 'Font', 'Web Typography', 'Tutorial', 'Cascading Style Sheets (Programming Language)']",9571,76,3,12,PT5M24S,UCCezIgC97PvUuR4_gbFUs5g,2014-07-02T01:17:17Z
175,06I63_p-2A4,Visual Studio Code (Mac) - Setting up a Python Development Environment and Complete Overview,"['visual studio code', 'vs code', 'visual studio', 'vscode', 'python', 'vscode python', 'python visual studio', 'vscode setup', 'visual studio code setup', 'python development environment', 'python in visual studio code', 'vscode mac', 'visual studio mac', 'python vs code', 'vs code mac', 'python mac vscode', 'python mac vs code', 'python tutorial', 'corey schafer', 'python programming']",150499,3081,31,238,PT1H15M44S,UCCezIgC97PvUuR4_gbFUs5g,2019-05-01T17:45:01Z
176,Sa_kQheCnds,Python Django Tutorial: Deploying Your Application (Option #1) - Deploy to a Linux Server,"['python', 'django', 'django deployment', 'django deployment tutorial', 'django deploy', 'django deployment linux', 'django deployment ubuntu', 'django apache', 'django mod_wsgi', 'mod_wsgi', 'mod_wsgi apache', 'apache', 'django 2', 'django 2.1', 'django version 2', 'django tutorial', 'python django tutorial', 'linode', 'django linode', 'corey schafer', 'how to deploy django', 'django server', 'deploy django', 'python django', 'web development', 'django 2.0']",247659,4281,30,708,PT1H22M1S,UCCezIgC97PvUuR4_gbFUs5g,2018-12-13T19:00:02Z
177,DCDe29sIKcE,Python Pandas Tutorial (Part 5): Updating Rows and Columns - Modifying Data Within DataFrames,"['python', 'pandas', 'pandas tutorial', 'pandas update rows', 'pandas update', 'pandas update row value', 'pandas update value', 'pandas update row', 'pandas update column values', 'pandas update column', 'pandas change column name', 'pandas apply', 'pandas applymap', 'pandas map', 'pandas rename', 'pandas replace', 'SettingWithCopyWarning', 'pandas at', 'pandas iat', 'pandas loc', 'pandas iloc', 'data science', 'data analysis', 'python pandas tutorial', 'pandas dataframe', 'corey schafer', 'python programming']",133695,3802,21,205,PT40M3S,UCCezIgC97PvUuR4_gbFUs5g,2020-01-24T19:15:01Z
178,zZZ_RCwp49g,Matplotlib Tutorial (Part 7): Scatter Plots,"['matplotlib', 'python', 'python matplotlib', 'data science', 'data analytics', 'data visualization', 'python plotting', 'python graphing', 'matplotlib tutorial', 'scatter plot', 'python scatter plot', 'matplotlib (software)', 'python (programming language)', 'python tutorial', 'corey schafer', 'python programming', 'youtube trending']",73179,2010,12,88,PT21M24S,UCCezIgC97PvUuR4_gbFUs5g,2019-06-16T15:00:09Z
179,8JgU2WmrZXI,"JavaScript Arrays: Properties, Methods, and Manipulation (Part 1 of 7)","['JavaScript', 'JavaScript (Programming Language)', 'Programming', 'Computer Science', 'Tutorial', 'How-to', 'Web Development', 'CodePen', 'Coding', 'Video Tutorial', 'How to', 'Web Dev', 'isArray', 'length', 'indexOf', 'lastIndexOf', 'push', 'pop', 'unshift', 'shift', 'Arrays', 'Array Data Structure', 'Method', 'JavaScript Arrays', 'JavaScript Tutorial', 'JavaScript Tutorials']",29395,280,3,19,PT11M37S,UCCezIgC97PvUuR4_gbFUs5g,2015-03-18T12:36:26Z
180,goToXTC96Co,Python Flask Tutorial: Deploying Your Application (Option #1) - Deploy to a Linux Server,"['python', 'flask', 'nginx', 'gunicorn', 'linux', 'flask deployment', 'flask deployment tutorial', 'flask tutorial', 'flask gunicorn', 'flask nginx', 'flask deploy', 'flask deployment linux', 'deploy flask app ubuntu', 'deploy flask app on ubuntu server', 'flask deploy ubuntu', 'linode', 'flask linode', 'corey schafer', 'how to deploy flask', 'how to deploy flask app on server', 'flask server', 'deploy flask', 'flask application', 'python flask', 'flask (software)', 'python tutorial']",193584,3712,25,543,PT1H15M,UCCezIgC97PvUuR4_gbFUs5g,2018-12-20T17:45:00Z
181,N6hyN6BW6ao,"Python Pandas Tutorial (Part 11): Reading/Writing Data to Different Sources - Excel, JSON, SQL, Etc","['python', 'pandas', 'pandas sql', 'pandas excel', 'pandas json', 'pandas csv', 'pandas url', 'pandas read', 'pandas write', 'pandas import', 'pandas export', 'data science', 'pandas tutorial', 'python tutorial', 'corey schafer', 'data analysis', 'pandas read_csv', 'pandas read_excel', 'pandas read_sql_query', 'pandas read_sql', 'pandas to_csv', 'pandas to_sql', 'pandas to_excel', 'pandas read_json', 'pandas to_json']",69038,2113,9,231,PT32M45S,UCCezIgC97PvUuR4_gbFUs5g,2020-04-01T16:30:04Z
182,CSHx6eCkmv0,Python Flask Tutorial: Full-Featured Web App Part 6 - User Authentication,"['python', 'flask', 'flask tutorial', 'flask-login', 'flask-bcrypt', 'bcrypt tutorial', 'flask hashing passwords', 'hashing passwords', 'password hash', 'flask user registration', 'flask user login', 'flask user authentication', 'flask user logout', 'flask login', 'flask logout', 'python flask tutorial', 'python flask tutorial for beginners', 'flask tutorial for beginners', 'web application', 'python web application', 'corey schafer', 'python (programming language)', 'python tutorial', 'python flask']",254979,5400,23,630,PT47M15S,UCCezIgC97PvUuR4_gbFUs5g,2018-05-04T20:24:49Z
183,-s7e_Fy6NRU,"Python Django Tutorial: Full-Featured Web App Part 10 - Create, Update, and Delete Posts","['python', 'django', 'django 2', 'django 2.0', 'django 2.1', 'django version 2', 'python django 2', 'django tutorial', 'python django tutorial', 'django crud', 'django create', 'django update', 'django delete', 'django model', 'class based view', 'class-based view', 'generic view', 'generic views', 'django listview', 'django createview', 'django updateview', 'django deleteview', 'corey schafer', 'django tutorial for beginners', 'python programming']",245010,5596,31,682,PT53M15S,UCCezIgC97PvUuR4_gbFUs5g,2018-08-31T20:15:01Z
184,D2lwk1Ukgz0,Python Django Tutorial: How to Use a Custom Domain Name for Our Application,"['python', 'django', 'domain', 'domain name', 'namecheap', 'custom domain', 'django domain', 'linode domain', 'linode domain name', 'linux', 'django deployment', 'django web framework (software)', 'django tutorial', 'python django', 'web development', 'python django tutorial', 'corey schafer', 'python tutorial', 'django 2', 'how to deploy django', 'dns']",80610,1354,7,94,PT27M18S,UCCezIgC97PvUuR4_gbFUs5g,2019-01-17T17:45:00Z
185,1lxrb_ezP-g,How to Write Python Scripts to Analyze JSON APIs and Sort Results,"['python', 'json', 'requests', 'python api', 'python apis', 'python json api', 'json api', 'python tutorial', 'python json', 'python json tutorial', 'python json parsing', 'parse json', 'python json data', 'json api tutorial', 'json api python', 'python api tutorial', 'python api request', 'python api json', 'parse api response python', 'parse api', 'python sorting', 'python list comprehension', 'homebrew', 'homebrew packages', 'json python', 'python json dictionary', 'corey schafer', 'data science']",83351,2042,11,122,PT48M43S,UCCezIgC97PvUuR4_gbFUs5g,2019-04-09T19:00:00Z
186,-2x-5DN-caM,How to Install Ubuntu 16.04 LTS on VirtualBox with Guest Additions,"['Ubuntu', 'VirtualBox', 'Virtual Box', 'Linux', 'Install Ubuntu', 'Install Linux', 'Ubuntu VirtualBox', 'Command-Line', 'Command Line', 'Terminal', 'Virtual Machine', 'VM', 'Mac', 'OS X', 'CLI', 'Programming Tutorials', 'How to', 'How-to', 'install ubuntu 16.04 on virtualbox', 'virtualbox ubuntu', 'ubuntu 16.04', 'ubuntu install', 'ubuntu 16.04 install']",7714,238,0,14,PT9M32S,UCCezIgC97PvUuR4_gbFUs5g,2016-05-31T17:00:00Z
187,LUFn-QVcmB8,Python Flask Tutorial: How to Use a Custom Domain Name for Our Application,"['python', 'flask', 'domain', 'domain name', 'namecheap', 'custom domain', 'flask domain', 'linode domain', 'linode domain name', 'linux', 'flask deployment', 'web development (interest)', 'python (programming language)', 'web development', 'flask tutorial', 'python tutorial', 'corey schafer', 'python programming', 'how to deploy flask', 'linode', 'dns']",58533,1139,6,71,PT24M,UCCezIgC97PvUuR4_gbFUs5g,2019-01-17T17:30:01Z
188,nKxLfUrkLE8,Matplotlib Tutorial (Part 2): Bar Charts and Analyzing Data from CSVs,"['matplotlib', 'python', 'python matplotlib', 'data science', 'data analytics', 'data visualization', 'python plotting', 'python graphing', 'matplotlib tutorial', 'bar chart', 'bar graph', 'bar plot', 'python bar chart', 'python matplotlib tutorial', 'matplotlib (software)', 'python (programming language)', 'python tutorial', 'corey schafer', 'python programming', 'pandas', 'csv', 'python pandas', 'pandas read_csv', 'pandas plot']",157146,3574,29,266,PT34M26S,UCCezIgC97PvUuR4_gbFUs5g,2019-06-11T15:00:11Z
189,vutyTx7IaAI,Python Flask Tutorial: Full-Featured Web App Part 10 - Email and Password Reset,"['python', 'flask', 'flask tutorial', 'flask-mail', 'flask mail', 'flask email', 'flask password reset', 'flask password', 'password reset email', 'JSON token', 'itsdangerous', 'serializer', 'python flask tutorial', 'python flask tutorial for beginners', 'flask tutorial for beginners', 'python web', 'python web framework', 'python web application', 'corey schafer', 'flask framework', 'python flask', 'python tutorial', 'python (programming language)']",103629,2373,19,524,PT42M12S,UCCezIgC97PvUuR4_gbFUs5g,2018-05-04T20:56:14Z
190,803Ei2Sq-Zs,Python Flask Tutorial: Full-Featured Web App Part 7 - User Account and Profile Picture,"['python', 'flask', 'flask tutorial', 'flask picture', 'flask image', 'flask account', 'flask profile picture', 'python image', 'python image resize', 'python picture', 'python picture resize', 'python flask tutorial', 'pillow', 'python pillow', 'python PIL', 'PIL', 'python imaging library', 'python web application', 'pyhton web framework', 'python (programming language)', 'python flask', 'corey schafer']",158659,3754,17,387,PT42M15S,UCCezIgC97PvUuR4_gbFUs5g,2018-05-04T20:43:11Z
191,9FPFogHkgOc,Best Sublime Text Features and Shortcuts (Windows),"['Sublime Text', 'Sublime', 'Best Sublime Text', 'Top Sublime Text', 'Sublime Text Features', 'Sublime Text Shortcuts', 'How to Sublime Text', 'Sublime Text How to', 'Sublime Text Tutorial', 'Multi Cursor', 'multi-cursor', 'sublime text 3', 'text editor', 'sublime text (software)', 'web development', 'python editor', 'javascript editor', 'IDE', 'development environment', 'Windows', 'best editor', 'best ide']",23086,652,10,56,PT19M,UCCezIgC97PvUuR4_gbFUs5g,2018-08-09T19:30:01Z
192,OlpVKUpraao,Using Font Awesome in Desktop Applications (OS X),"['Mac', 'OS X', 'Font Awesome', 'Font Book', 'Photoshop', 'Gimp', 'Illustrator', 'Pages', 'Tutorial', 'Adobe Photoshop (Software)', 'CSS', 'FontAwesome', 'Video Tutorial', 'Adobe Illustrator (Software)', 'Font', 'Typography', 'Web Fonts', 'Mac Tips', 'Mac Tips and Tricks', 'Mac Tips & Tricks']",28546,121,5,9,PT2M57S,UCCezIgC97PvUuR4_gbFUs5g,2014-07-15T17:18:03Z
193,a6fIbtFB46g,Python Tutorial: Web Scraping with Requests-HTML,"['python', 'requests-html tutorial', 'requests-html', 'requests', 'python requests', 'python requests-html', 'web scraping', 'scraping', 'python html', 'python html parsing', 'web crawler', 'string parsing', 'parse html', 'python csv', 'corey schafer', 'python3', 'programming tutorial', 'requests library', 'python web scraping', 'python tutorial', 'python web scraping tutorial']",97694,2162,22,180,PT56M27S,UCCezIgC97PvUuR4_gbFUs5g,2019-03-11T20:15:02Z
194,eGT0Z3oafFA,WordPress Tips: Test your theme with Theme Unit Test and Monster Widget,"['WordPress', 'Word Press', 'Plugin', 'WordPress Plugin', 'WordPress Plugins', 'Theme Unit Test', 'Monster Widget', 'WordPress Widget', 'WordPress Test', 'WordPress Theme', 'How-to', 'How to', 'Video Tutorial', 'WordPress Test Data', 'Plug-in', 'Web Development', 'Web Design', 'WordPress Development', 'WordPress Tutorial', 'WordPress Tutorials']",5837,75,2,2,PT9M1S,UCCezIgC97PvUuR4_gbFUs5g,2014-11-26T02:26:50Z
195,tsiSg_beudo,Chrome Quick Tip: Quickly Bookmark Open Tabs for Later Viewing,"['Chrome Tabs', 'Save Open Tabs', 'Save Chrome Tabs', 'Google Chrome', 'Browser Tabs', 'Web Browser', 'Chrome Tutorials', 'Google Chrome Tutorials', 'Computer Science', 'Software', 'Development', 'How to', 'How-to', 'Video Tutorial', 'Google', 'Bookmarks', 'Chrome Bookmarks', 'chrome bookmark all tabs', 'bookmark open', 'google bookmarking all open pages', 'google chrome multiple tabs', 'chrome']",3519,40,0,5,PT3M18S,UCCezIgC97PvUuR4_gbFUs5g,2015-08-31T16:00:01Z
196,z0gguhEmWiY,Python Tutorial: Zip Files - Creating and Extracting Zip Archives,"['python', 'zip file', 'zip archive', 'python zip', 'python gzip', 'python extract', 'extract zip', 'python tutorial', 'corey schafer', 'python programming', 'zipfile', 'shutil', 'python create add zip file', 'create add zip file', 'python programming tutorial', 'python 3']",54904,1168,22,107,PT27M10S,UCCezIgC97PvUuR4_gbFUs5g,2019-11-19T15:15:01Z
197,vQQEaSnQ_bs,Python YouTube API Tutorial: Using OAuth to Access User Accounts,"['python', 'youtube api', 'youtube-api', 'youtube oauth', 'google oauth', 'python oauth', 'oauth', 'oauth2', 'python youtube', 'python google', 'google-api-python-client', 'youtube data api', 'python api', 'data science', 'api tutorial', 'python youtube api', 'corey schafer']",44801,1299,10,213,PT43M21S,UCCezIgC97PvUuR4_gbFUs5g,2020-09-10T14:15:03Z
198,u0oDDZrDz9U,"Python Flask Tutorial: Full-Featured Web App Part 8 - Create, Update, and Delete Posts","['python', 'flask', 'flask tutorial', 'CRUD', 'flask add', 'flask update', 'flask delete', 'flask create', 'flask abort', 'bootstrap modal', 'flask CRUD', 'python flask tutorial', 'python flask tutorial for beginners', 'flask tutorial for beginners', 'web framework', 'python web framework', 'python web application', 'corey schafer', 'python tutorial', 'python (programming language)', 'web development']",151000,3281,13,253,PT48M13S,UCCezIgC97PvUuR4_gbFUs5g,2018-05-04T20:48:15Z
199,yqm6MBt-yfY,"Python Tutorial: Write a Script to Monitor a Website, Send Alert Emails, and Reboot Servers","['python', 'script', 'python script', 'monitor', 'requests', 'smtplib', 'email', 'linode', 'server reboot', 'python tutorial', 'python (programming language)', 'website monitoring', 'corey schafer', 'python programming', 'python email', 'python linode', 'python sys admin', 'system administration', 'python monitor script', 'linode python library', 'using requests', 'requests tutorial']",100781,2191,18,101,PT45M59S,UCCezIgC97PvUuR4_gbFUs5g,2019-03-04T18:45:00Z
200,TB3qztdM7V8,Best Sublime Text Features and Shortcuts (Mac),"['sublime text', 'sublime', 'best sublime text', 'top sublime text', 'sublime text features', 'sublime text shortcuts', 'how to sublime text', 'sublime text how to', 'sublime text tutorial', 'multi cursor', 'multi-cursor', 'sublime text 3', 'text editor', 'sublime text (software)', 'web development', 'python editor', 'javascript editor', 'IDE', 'development environment', 'Mac', 'OS X', 'MacOS', 'best editor', 'best ide']",16488,360,5,22,PT19M10S,UCCezIgC97PvUuR4_gbFUs5g,2018-08-09T19:30:00Z
201,uOMk8MlE_v4,"Sublime Text 2: Setup, Package Control, and Settings","['Development Environment', 'Sublime Text', 'Tutorial', 'Programming', 'Mac', 'OS X', 'Sublime Text 2', 'Predawn', 'Sublime Text Tutorial', 'SublimeText', 'Text Editor', 'IDE', 'Coding', 'Web Development', 'Web Design', 'Emmet', 'SublimeLinter', 'BracketHighlighter', 'SublimeCodeIntel']",43556,207,3,27,PT13M59S,UCCezIgC97PvUuR4_gbFUs5g,2014-07-20T18:39:58Z
202,0Q_8taHAuQQ,"Live Stream - Chat, Q&A, Brews, and Coding","['live stream', 'Q&A', 'AMA', 'live coding', 'corey schafer', 'live chat', 'corey schafer python', 'python tutorial', 'software engineering', 'python programming']",53019,2406,13,244,PT1H1M21S,UCCezIgC97PvUuR4_gbFUs5g,2020-03-23T19:47:33Z
203,k8asfUbWbI4,"Python Tutorial: Calculate Number of Days, Weeks, or Months to Reach Specific Goals","['python', 'python tutorial', 'python script', 'python practical', 'python real', 'python 3', 'python 3.6', 'python programming', 'datetime', 'python datetime', 'calendar', 'new years resolution', 'new years resolutions', '2018', '2017', '2018 resolutions', 'python calendar', 'tutorial', 'programming', 'corey schafer', 'python for beginners', 'python basics', 'automate the boring stuff', 'python datetime module', 'python estimate', 'python calculate', 'goals']",43678,855,14,47,PT25M7S,UCCezIgC97PvUuR4_gbFUs5g,2018-01-18T17:00:06Z
204,_P7X8tMplsw,Python Data Science Tutorial: Analyzing the 2019 Stack Overflow Developer Survey,"['python', 'data science', 'stack overflow', 'stackoverflow', 'python tutorial', 'csv', 'pandas', 'python programming', 'python (programming language)', 'corey schafer', 'python data science', 'data analysis', 'data analytics', 'python survey', 'stack overflow survey', 'reddit', 'matplotlib', 'python counter', 'python csv', 'python data analysis', 'python defaultdict', 'python collections']",39503,1238,4,150,PT51M28S,UCCezIgC97PvUuR4_gbFUs5g,2019-10-17T16:15:01Z
205,coZbOM6E47I,Python YouTube API Tutorial: Calculating the Duration of a Playlist,"['python', 'youtube api', 'youtube-api', 'python youtube', 'google-api-python-client', 'youtube data api', 'youtube', 'python automate', 'python api', 'python tutorial', 'corey schafer', 'data science', 'data analysis', 'python web api', 'python automation', 'python real world examples', 'api tutorial', 'application programming interface', 'python youtube api', 'youtube data', 'youtube playlist duration', 'youtube playlist total time', 'youtube playlist duration calculator']",30581,1124,7,161,PT37M38S,UCCezIgC97PvUuR4_gbFUs5g,2020-06-10T15:53:26Z
206,Nqp3AgVqp1w,How to Install Kali Linux 2016 on VirtualBox with Guest Additions,"['Kali', 'Linux', 'VirtualBox', 'Virtual Box', 'Guest Additions', 'Kali Linux', 'Kali 2016', 'Kali Linux 2016', 'Kali VirtualBox', 'Kali Guest Additions', 'Install', 'Install Kali', 'Install Linux', 'Command Line', 'Command-Line', 'Terminal', 'Virtual Machine', 'VM', 'Programming Tutorials', 'How to', 'How-to', 'kali linux guest additions', 'kali linux virtualbox', 'how to install virtualbox guest additions in kali linux', 'virtualbox guest additions kali', 'hacking']",2806,85,2,12,PT8M48S,UCCezIgC97PvUuR4_gbFUs5g,2016-08-01T03:30:01Z
207,jF-OQ-BrIAM,CSS Tips and Tricks: Add External URLs to Print Stylesheets,"['CSS', 'CSS Tricks', 'CSS Tips', 'CSS Tips and Tricks', 'CSS-Tricks', 'Stylesheet', 'Print Stylesheet', 'CSS Print Stylesheet', 'Video Tutorial', 'How To', 'How-to', 'Coding', 'Web Design', 'Web Development', 'Web Dev', 'Cascading Style Sheets (Programming Language)', 'Tips And Tricks', 'Media Query', 'Media Queries', 'CSS Media Query', 'CSS Media Queries', 'CSS Tutorials', 'CSS Tutorial']",5580,44,0,3,PT7M38S,UCCezIgC97PvUuR4_gbFUs5g,2014-12-29T17:07:11Z
208,QGy6M8HZSC4,Overview of Online Learning Resources,"['Programming Tutorials', 'Programming Tutorial', 'Programming', 'Computer Science', 'Online Learning', 'Online School', 'Online Classes', 'Educational Technology (Field Of Study)', 'Technology', 'Software', 'JavaScript', 'Python', 'Software Engineering', 'Software Development', 'Web Development', 'Web Design', 'Video Tutorial', 'Programming Language (Software Genre)', 'Python (Programming Language)', 'Google', 'Udacity', 'Lynda', 'Treehouse', 'Learn Programming', 'online resources', 'learning resources', 'online learning resources']",27642,979,7,60,PT23M59S,UCCezIgC97PvUuR4_gbFUs5g,2015-07-15T17:30:01Z
209,mvki0jCnJIk,Mac Tip: New Split Screen Feature in El Capitan,"['OS X El Capitan', 'OS X (Operating System)', 'Mac Split Screen', 'OS X Split Screen', 'Split Screen', 'El Capitan Split Screen', 'Split View', 'Mac Split View', 'Software (Industry)', 'Mac Tips', 'Mac Tricks', 'Mac Tips and Tricks', 'HyperDock', 'Hyper Dock', 'Mac OS (Operating System)', 'Video Tutorial', 'How to', 'How-to', 'How-to (Website Category)', 'Develoment', 'Web Dev', 'Web Design']",15674,135,3,7,PT7M4S,UCCezIgC97PvUuR4_gbFUs5g,2015-10-24T17:30:00Z
